"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ISE-651","Seminar in Industrial &amp; Systems Engineering","C","1.0 units, max 4","Lecture","31651D","048","3:30-4:50pm","Tuesday","55","0","0","Jong-Shi Pang","GER206"
"ISE-790","Research","","1.0-12.0 units","Lecture","31594D","048","TBA","TBA","10","0","0","","OFFICE"
"","","","","Lecture","31701D","048","TBA","TBA","10","0","0","","OFFICE"
"","","","","Lecture","31702D","048","TBA","TBA","10","0","0","","OFFICE"
"","","","","Lecture","31708D","048","TBA","TBA","10","0","0","","OFFICE"
"","","","","Lecture","31709D","048","TBA","TBA","10","0","0","","OFFICE"
"","","","","Lecture","31710D","048","TBA","TBA","10","0","0","","OFFICE"
"","","","","Lecture","31711D","048","TBA","TBA","10","0","0","","OFFICE"
"","","","","Lecture","31712D","048","TBA","TBA","10","0","0","","OFFICE"
"","","","","Lecture","31713D","048","TBA","TBA","10","0","0","","OFFICE"
"","","","","Lecture","31790D","048","TBA","TBA","10","0","0","","OFFICE"
"ISE-794a","Doctoral Dissertation","C","2.0 units","Lecture","31791D","048","TBA","TBA","10","0","0","","OFFICE"
"ISE-794b","Doctoral Dissertation","PC","2.0 units","Lecture","31792D","048","TBA","TBA","10","0","0","","OFFICE"
"ISE-794c","Doctoral Dissertation","PC","2.0 units","Lecture","31793D","048","TBA","TBA","10","0","0","","OFFICE"
"ISE-794d","Doctoral Dissertation","PC","2.0 units","Lecture","31794D","048","TBA","TBA","10","0","0","","OFFICE"
"ISE-794z","Doctoral Dissertation","PC","0.0 units","Lecture","31795D","048","TBA","TBA","10","0","0","","OFFICE"
