"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"BISC-577a","Computational Molecular Biology Laboratory","","2.0 units","Lecture","13577D","001","2:00-3:50pm","Tuesday","20","1","0","Ting Chen, Remo Rohs, Vsevolod Katritch","RRI301"
"BISC-583","Evolution and Adaptation of Marine Organisms","","4.0 units","Lecture","13583D","001","9:30-10:50am","Tue, Thu","15","0","0","Suzanne Edmands, Andrew Gracey, John Heidelberg</a>","AHF410H"
"BISC-584","Faculty Lecture Series","","2.0 units","Lecture","13584D","001","3:30-4:20pm","Wednesday","20","0","0","Andrew Gracey","ZHS360"
"BISC-590","Directed Research","","1.0-12.0 units","Lecture","13590D","001","TBA","TBA","30","0","0","Albert Herrera","OFFICE"
"BISC-790","Research","","1.0-12.0 units","Lecture","13790D","001","TBA","TBA","200","2","0","Albert Herrera","OFFICE"
"BISC-794a","Doctoral Dissertation","","2.0 units","Lecture","13792D","001","TBA","TBA","40","0","0","","OFFICE"
"BISC-794b","Doctoral Dissertation","P","2.0 units","Lecture","13794D","001","TBA","TBA","40","0","0","","OFFICE"
"BISC-794c","Doctoral Dissertation","P","2.0 units","Lecture","13796D","001","TBA","TBA","40","1","0","","OFFICE"
"BISC-794d","Doctoral Dissertation","P","2.0 units","Lecture","13798D","001","TBA","TBA","40","0","0","","OFFICE"
"BISC-794z","Doctoral Dissertation","P","0.0 units","Lecture","13799D","001","TBA","TBA","50","1","0","","OFFICE"
