"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"EE-545","Robotics","","4.0 units","Lecture","30323D","048","9:30-10:50am","Mon, Wed","60","0","0","Stefan Schaal","HNB100"
"","","","","Lecture","30398D","048","8:00-9:20am","Mon, Wed","60","0","0","Stefan Schaal","SSL150"
"","","","","Lab","30064R","048","4:00-6:00pm","Friday","100","0","0","","TBA"
"EE-550","Design and Analysis of Computer Communication Networks","P","3.0 units","Lecture","30660D","034","2:00-3:20pm","Tue, Thu","20","0","0","Michael Neely","DEN@Viterbi"
"","","","","Lecture","30948R","048","2:00-3:20pm","Tue, Thu","40","26","0","Michael Neely",""
"EE-552","Asynchronous VLSI Design","PC","3.0 units","Lecture","30702R","048","11:00-12:20pm","Tue, Thu","50","48","0","Peter Beerel","OHE100D"
"","","","","Discussion","30703R","048","12:00-12:50pm","Friday","50","48","0","","OHE100D"
"","","","","Lecture","30700D","034","11:00-12:20pm","Tue, Thu","20","0","0","Peter Beerel","DEN@Viterbi"
"","","","","Discussion","30701R","034","12:00-12:50pm","Friday","20","0","0","","DEN@Viterbi"
"EE-553","Computational Solution of Optimization Problems","P","3.0 units","Lecture","31266R","001","TBA","TBA","40","0","0","","OFFICEOFFICE"
"EE-555","Broadband Network Architectures","P","3.0 units","Lecture","30500D","048","7:30-8:50am","Tue, Thu","40","46","0","Ali Zahid","OHE132"
"","","","","Lecture","30712D","034","7:30-8:50am","Tue, Thu","20","0","0","Ali Zahid","DEN@Viterbi"
"","","","","Discussion","30501R","048","8:30-9:20am","Monday","40","45","0","","OHE132"
"","","","","Discussion","30767R","034","8:30-9:20am","Monday","20","1","0","","DEN@Viterbi"
"EE-557","Computer Systems Architecture","P","3.0 units","Lecture","30667D","048","5:00-6:20pm","Mon, Wed","1","0","0","",""
"","","","","Lecture","30820R","048","3:30-4:50pm","Mon, Wed","75","20","0","Michel Dubois","OHE122"
"","","","","Lecture","30823D","048","3:30-4:50pm","Tue, Thu","55","55","0","Murali Annavaram","THH116"
"","","","","Discussion","30447R","048","10:00-10:50am","Friday","1","1","0","",""
"","","","","Discussion","30722R","048","8:30-9:20am","Wednesday","75","32","0","","OHE122"
"","","","","Discussion","30825R","048","12:00-12:50pm","Friday","53","42","0","","SOS B46"
"","","","","Lecture","30716D","034","3:30-4:50pm","Mon, Wed","20","1","0","Michel Dubois","DEN@Viterbi"
"","","","","Discussion","30718R","034","8:30-9:20am","Wednesday","20","1","0","","DEN@Viterbi"
"EE-558","Optical Fiber Communication Systems","","3.0 units","Lecture","30724D","034","5:30-8:20pm","Friday","20","0","0","Sabino Piazzolla","DEN@Viterbi"
"","","","","Lecture","30726R","048","5:30-8:20pm","Friday","40","8","0","Sabino Piazzolla","OHE100C"
"EE-559","Mathematical Pattern Recognition","","3.0 units","Lecture","30728D","034","3:30-4:50pm","Mon, Wed","20","0","0","Keith Jenkins","DEN@Viterbi"
"","","","","Discussion","30886R","034","5:00-5:50pm","Thursday","20","0","0","","DEN@Viterbi"
"","","","","Lecture","30730R","048","3:30-4:50pm","Mon, Wed","60","18","0","Keith Jenkins","OHE132"
"","","","","Discussion","30885R","048","5:00-5:50pm","Thursday","60","18","0","","OHE132"
